adv_scopus,year,adv_euclid,adv_experience,adv_citestock,citeflow,citeflow_growth1,citestock_growth1,citestock_growth3,citestock_growth9699
55953326600,2005,169.5,27,675,77,0.60417,0.12876,0.36917,0.51584
55953326600,2006,182.4,28,750,75,-0.025974,0.11111,0.36364,0.51584
55953326600,2007,201.9,29,860,110,0.46667,0.14667,0.43813,0.51584
55953326600,2008,216.51,30,953,93,-0.15455,0.10814,0.41185,0.51584
55953326600,2009,235.54,31,1069,116,0.24731,0.12172,0.42533,0.51584
55953326600,2010,260.97,32,1235,166,0.43103,0.15529,0.43605,0.51584
55953326600,2011,278.84,33,1360,125,-0.24699,0.10121,0.42707,0.51584
55953326600,2012,299.62,34,1507,147,0.176,0.10809,0.40973,0.51584
55953326600,2013,320.31,35,1648,141,-0.040816,0.093563,0.33441,0.51584
55953326600,2014,346.15,36,1824,176,0.24823,0.1068,0.34118,0.51584
55953326600,2015,377.95,37,1986,162,-0.079545,0.088816,0.31785,0.51584
55957056600,2002,0,0,0,0,0,0,0,0
55957056600,2003,0,1,0,0,0,0,0,0
55957056600,2004,0,2,0,0,0,0,0,0
55957056600,2005,0,3,0,0,0,0,0,0
55957056600,2006,0,4,0,0,0,0,0,0
55957056600,2007,0,5,0,0,0,0,0,0
55957056600,2008,1,6,1,1,0,0,0,0
55957056600,2009,1,7,1,0,-1,0,0,0
55957056600,2010,2.2361,8,3,2,0,2,0,0
55957056600,2011,2.8284,9,4,1,-0.5,0.33333,3,0
55957056600,2012,2.8284,10,4,0,-1,0,3,0
55957056600,2013,2.8284,11,4,0,0,0,0.33333,0
55957056600,2014,2.8284,12,4,0,0,0,0,0
55957056600,2015,2.8284,13,4,0,0,0,0,0
55985640700,2000,0,0,0,0,0,0,0,0
55985640700,2001,0,1,0,0,0,0,0,0
55985640700,2002,2.2361,2,3,3,0,0,0,0
55985640700,2003,3.6056,3,5,2,-0.33333,0.66667,0,0
55985640700,2004,5,4,7,2,0,0.4,0,0
55985640700,2005,9.2736,5,14,7,2.5,1,3.6667,0
55985640700,2006,12.923,6,21,7,0,0.5,3.2,0
55985640700,2007,15,7,29,8,0.14286,0.38095,3.1429,0
55985640700,2008,20.273,8,41,12,0.5,0.41379,1.9286,0
55985640700,2009,24.474,9,55,14,0.16667,0.34146,1.619,0
55985640700,2010,28.723,10,67,12,-0.14286,0.21818,1.3103,0
55985640700,2011,36.661,11,86,19,0.58333,0.28358,1.0976,0
55985640700,2012,49.153,12,112,26,0.36842,0.30233,1.0364,0
55985640700,2013,57.602,13,140,28,0.076923,0.25,1.0896,0
55985640700,2014,69.707,14,177,37,0.32143,0.26429,1.0581,0
55985640700,2015,80.951,15,221,44,0.18919,0.24859,0.97321,0
55985839500,1997,4.5826,9,9,2,0,0.28571,0.8,1.5714
55985839500,1998,6.1644,10,14,5,1.5,0.55556,1,1.5714
55985839500,1999,6.9282,11,18,4,-0.2,0.28571,1.5714,1.5714
55985839500,2000,10.488,12,30,12,2,0.66667,2.3333,1.5714
55985839500,2001,13.601,13,37,7,-0.41667,0.23333,1.6429,1.5714
55985839500,2002,22.517,14,55,18,1.5714,0.48649,2.0556,1.5714
55985839500,2003,30.659,15,68,13,-0.27778,0.23636,1.2667,1.5714
55985839500,2004,38.549,16,84,16,0.23077,0.23529,1.2703,1.5714
55985839500,2005,46.314,17,97,13,-0.1875,0.15476,0.76364,1.5714
55985839500,2006,55.317,18,116,19,0.46154,0.19588,0.70588,1.5714
55985839500,2007,63.23,19,130,14,-0.26316,0.12069,0.54762,1.5714
55985839500,2008,66.34,20,141,11,-0.21429,0.084615,0.45361,1.5714
55985839500,2009,70.711,21,154,13,0.18182,0.092199,0.32759,1.5714
55985839500,2010,79.894,22,169,15,0.15385,0.097403,0.3,1.5714
55985839500,2011,83.75,23,184,15,0,0.088757,0.30496,1.5714
55985839500,2012,95.551,24,208,24,0.6,0.13043,0.35065,1.5714
55985839500,2013,100.83,25,222,14,-0.41667,0.067308,0.31361,1.5714
55985839500,2014,109.3,26,236,14,0,0.063063,0.28261,1.5714
55985839500,2015,113.79,27,245,9,-0.35714,0.038136,0.17788,1.5714
55986216500,1997,56.745,25,136,10,0.42857,0.079365,0.21429,0.34921
55986216500,1998,61.547,26,150,14,0.4,0.10294,0.2605,0.34921
55986216500,1999,67.32,27,170,20,0.42857,0.13333,0.34921,0.34921
55986216500,2000,69.606,28,175,5,-0.75,0.029412,0.28676,0.34921
55986216500,2001,72.243,29,183,8,0.6,0.045714,0.22,0.34921
55986216500,2002,73.348,30,188,5,-0.375,0.027322,0.10588,0.34921
55986216500,2003,78.88,31,208,20,3,0.10638,0.18857,0.34921
55986216500,2004,81.97,32,223,15,-0.25,0.072115,0.21858,0.34921
55986216500,2005,84.888,33,238,15,0,0.067265,0.26596,0.34921
55986216500,2006,90.824,34,265,27,0.8,0.11345,0.27404,0.34921
55986216500,2007,102.63,35,308,43,0.59259,0.16226,0.38117,0.34921
55986216500,2008,117.18,36,351,43,0,0.13961,0.47479,0.34921
55986216500,2009,140.4,37,412,61,0.4186,0.17379,0.55472,0.34921
55986216500,2010,157.77,38,454,42,-0.31148,0.10194,0.47403,0.34921
55986216500,2011,184.9,39,521,67,0.59524,0.14758,0.48433,0.34921
55986216500,2012,205.43,40,577,56,-0.16418,0.10749,0.40049,0.34921
55986216500,2013,227.61,41,639,62,0.10714,0.10745,0.40749,0.34921
55986216500,2014,250.89,42,720,81,0.30645,0.12676,0.38196,0.34921
55986216500,2015,270.09,43,784,64,-0.20988,0.088889,0.35875,0.34921
55987139300,2001,0,0,0,0,0,0,0,0
55987139300,2002,1.4142,1,2,2,0,0,0,0
55987139300,2003,6.245,2,11,9,3.5,4.5,0,0
55987139300,2004,7.3485,3,14,3,-0.66667,0.27273,0,0
55987139300,2005,9.1104,4,19,5,0.66667,0.35714,8.5,0
55987139300,2006,10.1,5,22,3,-0.4,0.15789,1,0
55987139300,2007,13.638,6,34,12,3,0.54545,1.4286,0
55987139300,2008,16.553,7,42,8,-0.33333,0.23529,1.2105,0
55987139300,2009,19.365,8,53,11,0.375,0.2619,1.4091,0
55987139300,2010,24.819,9,66,13,0.18182,0.24528,0.94118,0
55987139300,2011,31.812,10,88,22,0.69231,0.33333,1.0952,0
55987139300,2012,38.131,11,108,20,-0.090909,0.22727,1.0377,0
55987139300,2013,47.979,12,136,28,0.4,0.25926,1.0606,0
55987139300,2014,55.588,13,158,22,-0.21429,0.16176,0.79545,0
55987139300,2015,63.332,14,183,25,0.13636,0.15823,0.69444,0
55999968100,1997,78.892,10,164,32,-0.27273,0.24242,1.4478,1.0379
55999968100,1998,92.315,11,208,44,0.375,0.26829,1.3636,1.0379
55999968100,1999,109.88,12,269,61,0.38636,0.29327,1.0379,1.0379
55999968100,2000,127.42,13,321,52,-0.14754,0.19331,0.95732,1.0379
55999968100,2001,148.09,14,399,78,0.5,0.24299,0.91827,1.0379
55999968100,2002,171.99,15,483,84,0.076923,0.21053,0.79554,1.0379
55999968100,2003,192.88,16,580,97,0.15476,0.20083,0.80685,1.0379
55999968100,2004,233.02,17,704,124,0.27835,0.21379,0.76441,1.0379
55999968100,2005,266.14,18,830,126,0.016129,0.17898,0.71843,1.0379
55999968100,2006,287.95,19,936,106,-0.15873,0.12771,0.61379,1.0379
55999968100,2007,319.83,20,1086,150,0.41509,0.16026,0.54261,1.0379
55999968100,2008,352.06,21,1255,169,0.12667,0.15562,0.51205,1.0379
55999968100,2009,392.23,22,1449,194,0.14793,0.15458,0.54808,1.0379
55999968100,2010,427.65,23,1643,194,0,0.13389,0.51289,1.0379
55999968100,2011,470.69,24,1935,292,0.50515,0.17772,0.54183,1.0379
55999968100,2012,516.51,25,2187,252,-0.13699,0.13023,0.50932,1.0379
55999968100,2013,575.73,26,2494,307,0.21825,0.14037,0.51795,1.0379
55999968100,2014,631.44,27,2806,312,0.016287,0.1251,0.45013,1.0379
55999968100,2015,691.43,28,3149,343,0.099359,0.12224,0.43987,1.0379
56009422500,1999,0,0,0,0,0,0,0,0
56009422500,2000,2,1,2,2,0,0,0,0
56009422500,2001,4,2,4,2,0,1,0,0
56009422500,2002,11.045,3,12,8,3,2,0,0
56009422500,2003,15.232,4,20,8,0,0.66667,9,0
56009422500,2004,21.564,5,31,11,0.375,0.55,6.75,0
56009422500,2005,24.739,6,42,11,0,0.35484,2.5,0
56009422500,2006,34.914,7,65,23,1.0909,0.54762,2.25,0
56009422500,2007,45.387,8,92,27,0.17391,0.41538,1.9677,0
56009422500,2008,60.283,9,134,42,0.55556,0.45652,2.1905,0
56009422500,2009,92.298,10,259,125,1.9762,0.93284,2.9846,0
56009422500,2010,177.73,11,502,243,0.944,0.93822,4.4565,0
56009422500,2011,304.15,12,806,304,0.25103,0.60558,5.0149,0
56009422500,2012,491.1,13,1209,403,0.32566,0.5,3.668,0
56009422500,2013,680.16,14,1655,446,0.1067,0.3689,2.2968,0
56009422500,2014,875.86,15,2132,477,0.069507,0.28822,1.6452,0
56009422500,2015,1083.7,16,2643,511,0.071279,0.23968,1.1861,0
56011408200,1997,23.108,21,46,16,1.6667,0.53333,1.5556,2
56011408200,1998,33.511,22,69,23,0.4375,0.5,1.875,2
56011408200,1999,44.833,23,90,21,-0.086957,0.30435,2,2
56011408200,2000,54.544,24,115,25,0.19048,0.27778,1.5,2
56011408200,2001,68.629,25,144,29,0.16,0.25217,1.087,2
56011408200,2002,86.458,26,185,41,0.41379,0.28472,1.0556,2
56011408200,2003,105.83,27,227,42,0.02439,0.22703,0.97391,2
56011408200,2004,123.29,28,271,44,0.047619,0.19383,0.88194,2
56011408200,2005,135.26,29,309,38,-0.13636,0.14022,0.67027,2
56011408200,2006,157.88,30,372,63,0.65789,0.20388,0.63877,2
56011408200,2007,180.7,31,435,63,0,0.16935,0.60517,2
56011408200,2008,198.92,32,483,48,-0.2381,0.11034,0.56311,2
56011408200,2009,232.47,33,562,79,0.64583,0.16356,0.51075,2
56011408200,2010,259.58,34,649,87,0.10127,0.1548,0.49195,2
56011408200,2011,284.34,35,714,65,-0.25287,0.10015,0.47826,2
56011408200,2012,318.55,36,797,83,0.27692,0.11625,0.41815,2
56011408200,2013,350.77,37,886,89,0.072289,0.11167,0.36518,2
56011408200,2014,382.74,38,977,91,0.022472,0.10271,0.36835,2
56011408200,2015,406.66,39,1056,79,-0.13187,0.08086,0.32497,2
56037568700,1997,109.59,28,232,13,0.083333,0.059361,0.16,0.23288
56037568700,1998,112.46,29,240,8,-0.38462,0.034483,0.15942,0.23288
56037568700,1999,117.31,30,270,30,2.75,0.125,0.23288,0.23288
56037568700,2000,120.02,31,283,13,-0.56667,0.048148,0.21983,0.23288
56037568700,2001,127.57,32,313,30,1.3077,0.10601,0.30417,0.23288
56037568700,2002,132.54,33,337,24,-0.2,0.076677,0.24815,0.23288
56037568700,2003,139.5,34,374,37,0.54167,0.10979,0.32155,0.23288
56037568700,2004,148.64,35,421,47,0.27027,0.12567,0.34505,0.23288
56037568700,2005,165.67,36,497,76,0.61702,0.18052,0.47478,0.23288
56037568700,2006,179.38,37,566,69,-0.092105,0.13883,0.51337,0.23288
56037568700,2007,195.9,38,630,64,-0.072464,0.11307,0.49644,0.23288
56037568700,2008,218.84,39,717,87,0.35938,0.1381,0.44266,0.23288
56037568700,2009,243.52,40,823,106,0.21839,0.14784,0.45406,0.23288
56037568700,2010,266.59,41,923,100,-0.056604,0.12151,0.46508,0.23288
56037568700,2011,291.19,42,1037,114,0.14,0.12351,0.4463,0.23288
56037568700,2012,312.33,43,1150,113,-0.0087719,0.10897,0.39733,0.23288
56037568700,2013,339.4,44,1295,145,0.28319,0.12609,0.40303,0.23288
56037568700,2014,365.32,45,1427,132,-0.089655,0.10193,0.37608,0.23288
56037568700,2015,384.79,46,1557,130,-0.015152,0.0911,0.35391,0.23288
56049176000,1997,117.4,14,233,27,0.35,0.13107,0.3869,0.53398
56049176000,1998,128.91,15,271,38,0.40741,0.16309,0.45699,0.53398
56049176000,1999,138.04,16,316,45,0.18421,0.16605,0.53398,0.53398
56049176000,2000,144.62,17,343,27,-0.4,0.085443,0.4721,0.53398
56049176000,2001,150.03,18,384,41,0.51852,0.11953,0.41697,0.53398
56049176000,2002,156.27,19,408,24,-0.41463,0.0625,0.29114,0.53398
56049176000,2003,162.68,20,444,36,0.5,0.088235,0.29446,0.53398
56049176000,2004,172.19,21,483,39,0.083333,0.087838,0.25781,0.53398
56049176000,2005,185.14,22,534,51,0.30769,0.10559,0.30882,0.53398
56049176000,2006,198.22,23,590,56,0.098039,0.10487,0.32883,0.53398
56049176000,2007,209.64,24,633,43,-0.23214,0.072881,0.31056,0.53398
56049176000,2008,223.51,25,690,57,0.32558,0.090047,0.29213,0.53398
56049176000,2009,246.09,26,774,84,0.47368,0.12174,0.31186,0.53398
56049176000,2010,260.96,27,825,51,-0.39286,0.065891,0.30332,0.53398
56049176000,2011,275.17,28,878,53,0.039216,0.064242,0.27246,0.53398
56049176000,2012,290.13,29,932,54,0.018868,0.061503,0.20413,0.53398
56049176000,2013,308.48,30,996,64,0.18519,0.06867,0.20727,0.53398
56049176000,2014,327.09,31,1054,58,-0.09375,0.058233,0.20046,0.53398
56049176000,2015,342.55,32,1102,48,-0.17241,0.045541,0.1824,0.53398
56052395400,1997,17.205,23,24,5,-0.54545,0.26316,3,0.57895
56052395400,1998,20.248,24,28,4,-0.2,0.16667,2.5,0.57895
56052395400,1999,21.633,25,30,2,-0.5,0.071429,0.57895,0.57895
56052395400,2000,24.495,26,36,6,2,0.2,0.5,0.57895
56052395400,2001,25.942,27,41,5,-0.16667,0.13889,0.46429,0.57895
56052395400,2002,29.983,28,49,8,0.6,0.19512,0.63333,0.57895
56052395400,2003,32.879,29,53,4,-0.5,0.081633,0.47222,0.57895
56052395400,2004,38,30,62,9,1.25,0.16981,0.5122,0.57895
56052395400,2005,46.217,31,76,14,0.55556,0.22581,0.55102,0.57895
56052395400,2006,55.633,32,95,19,0.35714,0.25,0.79245,0.57895
56052395400,2007,70.626,33,124,29,0.52632,0.30526,1,0.57895
56052395400,2008,81.921,34,145,21,-0.27586,0.16935,0.90789,0.57895
56052395400,2009,90.327,35,169,24,0.14286,0.16552,0.77895,0.57895
56052395400,2010,104.67,36,224,55,1.2917,0.32544,0.80645,0.57895
56052395400,2011,121.07,37,273,49,-0.10909,0.21875,0.88276,0.57895
56052395400,2012,139.61,38,324,51,0.040816,0.18681,0.91716,0.57895
56052395400,2013,166.44,39,391,67,0.31373,0.20679,0.74554,0.57895
56052395400,2014,191.29,40,451,60,-0.10448,0.15345,0.65201,0.57895
56052395400,2015,220.44,41,527,76,0.26667,0.16851,0.62654,0.57895
56090255900,1997,1,4,1,0,-1,0,0,12
56090255900,1998,4.6904,5,8,7,0,7,0,12
56090255900,1999,7,6,13,5,-0.28571,0.625,12,12
56090255900,2000,8.3066,7,17,4,-0.2,0.30769,16,12
56090255900,2001,11.402,8,26,9,1.25,0.52941,2.25,12
56090255900,2002,12.845,9,33,7,-0.22222,0.26923,1.5385,12
56090255900,2003,17.176,10,49,16,1.2857,0.48485,1.8824,12
56090255900,2004,21.817,11,64,15,-0.0625,0.30612,1.4615,12
56090255900,2005,27.586,12,91,27,0.8,0.42188,1.7576,12
56090255900,2006,33.645,13,112,21,-0.22222,0.23077,1.2857,12
56090255900,2007,46.239,14,144,32,0.52381,0.28571,1.25,12
56090255900,2008,53.563,15,173,29,-0.09375,0.20139,0.9011,12
56090255900,2009,65.138,16,209,36,0.24138,0.20809,0.86607,12
56090255900,2010,78.645,17,259,50,0.38889,0.23923,0.79861,12
56090255900,2011,89.521,18,288,29,-0.42,0.11197,0.66474,12
56090255900,2012,100.7,19,319,31,0.068966,0.10764,0.52632,12
56090255900,2013,112.47,20,349,30,-0.032258,0.094044,0.34749,12
56090255900,2014,125.71,21,393,44,0.46667,0.12607,0.36458,12
56090255900,2015,134.21,22,414,21,-0.52273,0.053435,0.29781,12
56122021600,1997,47.56,23,148,22,1.4444,0.1746,0.3578,0.42063
56122021600,1998,51.701,24,163,15,-0.31818,0.10135,0.39316,0.42063
56122021600,1999,55.669,25,179,16,0.066667,0.09816,0.42063,0.42063
56122021600,2000,59.152,26,197,18,0.125,0.10056,0.33108,0.42063
56122021600,2001,64.405,27,218,21,0.16667,0.1066,0.33742,0.42063
56122021600,2002,69.685,28,244,26,0.2381,0.11927,0.36313,0.42063
56122021600,2003,74.384,29,267,23,-0.11538,0.094262,0.35533,0.42063
56122021600,2004,81.517,30,295,28,0.21739,0.10487,0.35321,0.42063
56122021600,2005,87.955,31,316,21,-0.25,0.071186,0.29508,0.42063
56122021600,2006,93.579,32,339,23,0.095238,0.072785,0.26966,0.42063
56122021600,2007,99.323,33,363,24,0.043478,0.070796,0.23051,0.42063
56122021600,2008,104.38,34,383,20,-0.16667,0.055096,0.21203,0.42063
56122021600,2009,110,35,403,20,0,0.052219,0.18879,0.42063
56122021600,2010,116.23,36,429,26,0.3,0.064516,0.18182,0.42063
56122021600,2011,121.36,37,451,22,-0.15385,0.051282,0.17755,0.42063
56122021600,2012,125.89,38,473,22,0,0.04878,0.1737,0.42063
56122021600,2013,134.17,39,507,34,0.54545,0.071882,0.18182,0.42063
56122021600,2014,136.59,40,522,15,-0.55882,0.029586,0.15743,0.42063
56122021600,2015,139.95,41,541,19,0.26667,0.036398,0.14376,0.42063
56123271700,1997,5,3,5,1,-0.5,0.25,1.5,1.25
56123271700,1998,8,4,8,3,2,0.6,3,1.25
56123271700,1999,9,5,9,1,-0.66667,0.125,1.25,1.25
56123271700,2000,12.369,6,15,6,5,0.66667,2,1.25
56123271700,2001,15.395,7,25,10,0.66667,0.66667,2.125,1.25
56123271700,2002,18.276,8,36,11,0.1,0.44,3,1.25
56123271700,2003,26.589,9,59,23,1.0909,0.63889,2.9333,1.25
56123271700,2004,32.711,10,84,25,0.086957,0.42373,2.36,1.25
56123271700,2005,41.509,11,109,25,0,0.29762,2.0278,1.25
56123271700,2006,61.709,12,178,69,1.76,0.63303,2.0169,1.25
56123271700,2007,81.468,13,243,65,-0.057971,0.36517,1.8929,1.25
56123271700,2008,105.02,14,316,73,0.12308,0.30041,1.8991,1.25
56123271700,2009,125.52,15,412,96,0.31507,0.3038,1.3146,1.25
56123271700,2010,152.94,16,541,129,0.34375,0.31311,1.2263,1.25
56123271700,2011,190.38,17,694,153,0.18605,0.28281,1.1962,1.25
56123271700,2012,218.65,18,824,130,-0.15033,0.18732,1,1.25
56123271700,2013,256.59,19,978,154,0.18462,0.18689,0.80776,1.25
56123271700,2014,284.32,20,1128,150,-0.025974,0.15337,0.62536,1.25
56123271700,2015,306.79,21,1261,133,-0.11333,0.11791,0.53034,1.25
56128096900,1997,0,5,0,0,0,0,0,0
56128096900,1998,0,6,0,0,0,0,0,0
56128096900,1999,0,7,0,0,0,0,0,0
56128096900,2000,0,8,0,0,0,0,0,0
56128096900,2001,1,9,1,1,0,0,0,0
56128096900,2002,5,10,5,4,3,4,0,0
56128096900,2003,11,11,11,6,0.5,1.2,0,0
56128096900,2004,15,12,15,4,-0.33333,0.36364,14,0
56128096900,2005,22,13,22,7,0.75,0.46667,3.4,0
56128096900,2006,28.036,14,30,8,0.14286,0.36364,1.7273,0
56128096900,2007,31.417,15,39,9,0.125,0.3,1.6,0
56128096900,2008,44.609,16,62,23,1.5556,0.58974,1.8182,0
56128096900,2009,55.705,17,87,25,0.086957,0.40323,1.9,0
56128096900,2010,63.111,18,115,28,0.12,0.32184,1.9487,0
56128096900,2011,69.441,19,140,25,-0.10714,0.21739,1.2581,0
56128096900,2012,78.746,20,181,41,0.64,0.29286,1.0805,0
56128096900,2013,89.633,21,226,45,0.097561,0.24862,0.96522,0
56128096900,2014,104.97,22,283,57,0.26667,0.25221,1.0214,0
56128096900,2015,115.93,23,325,42,-0.26316,0.14841,0.79558,0
56128402200,1997,3.1623,6,6,2,-0.33333,0.5,5,1.75
56128402200,1998,5,7,9,3,0.5,0.5,8,1.75
56128402200,1999,6.0828,8,11,2,-0.33333,0.22222,1.75,1.75
56128402200,2000,6.4807,9,14,3,0.5,0.27273,1.3333,1.75
56128402200,2001,8.775,10,19,5,0.66667,0.35714,1.1111,1.75
56128402200,2002,9.1652,11,22,3,-0.4,0.15789,1,1.75
56128402200,2003,15.067,12,37,15,4,0.68182,1.6429,1.75
56128402200,2004,18.493,13,48,11,-0.26667,0.2973,1.5263,1.75
56128402200,2005,21.378,14,59,11,0,0.22917,1.6818,1.75
56128402200,2006,24.207,15,66,7,-0.36364,0.11864,0.78378,1.75
56128402200,2007,30.806,16,85,19,1.7143,0.28788,0.77083,1.75
56128402200,2008,36.152,17,103,18,-0.052632,0.21176,0.74576,1.75
56128402200,2009,41.183,18,116,13,-0.27778,0.12621,0.75758,1.75
56128402200,2010,47.497,19,132,16,0.23077,0.13793,0.55294,1.75
56128402200,2011,52.029,20,149,17,0.0625,0.12879,0.4466,1.75
56128402200,2012,58.275,21,168,19,0.11765,0.12752,0.44828,1.75
56128402200,2013,63.726,22,187,19,0,0.1131,0.41667,1.75
56128402200,2014,70.37,23,210,23,0.21053,0.12299,0.4094,1.75
56128402200,2015,73.729,24,228,18,-0.21739,0.085714,0.35714,1.75
56153330800,2009,0,0,0,0,0,0,0,0
56153330800,2010,0,1,0,0,0,0,0,0
56153330800,2011,0,2,0,0,0,0,0,0
56153330800,2012,0,3,0,0,0,0,0,0
56153330800,2013,0,4,0,0,0,0,0,0
56153330800,2014,0,5,0,0,0,0,0,0
56153330800,2015,0,6,0,0,0,0,0,0
56154737700,1997,6.0828,5,7,5,4,2.5,0,2.5
56154737700,1998,6.0828,6,7,0,-1,0,6,2.5
56154737700,1999,6.0828,7,7,0,0,0,2.5,2.5
56154737700,2000,7.2111,8,10,3,0,0.42857,0.42857,2.5
56154737700,2001,10.44,9,15,5,0.66667,0.5,1.1429,2.5
56154737700,2002,11.533,10,17,2,-0.6,0.13333,1.4286,2.5
56154737700,2003,14.353,11,24,7,2.5,0.41176,1.4,2.5
56154737700,2004,18.682,12,31,7,0,0.29167,1.0667,2.5
56154737700,2005,24.042,13,48,17,1.4286,0.54839,1.8235,2.5
56154737700,2006,30.348,14,63,15,-0.11765,0.3125,1.625,2.5
56154737700,2007,36.633,15,88,25,0.66667,0.39683,1.8387,2.5
56154737700,2008,46.087,16,118,30,0.2,0.34091,1.4583,2.5
56154737700,2009,58.31,17,156,38,0.26667,0.32203,1.4762,2.5
56154737700,2010,73,18,199,43,0.13158,0.27564,1.2614,2.5
56154737700,2011,84.806,19,236,37,-0.13953,0.18593,1,2.5
56154737700,2012,94.478,20,274,38,0.027027,0.16102,0.75641,2.5
56154737700,2013,107.89,21,317,43,0.13158,0.15693,0.59296,2.5
56154737700,2014,120.42,22,356,39,-0.093023,0.12303,0.50847,2.5
56154737700,2015,133.7,23,391,35,-0.10256,0.098315,0.42701,2.5
56169112500,1997,3,8,5,1,0,0.25,0.66667,0.5
56169112500,1998,3.7417,9,6,1,0,0.2,1,0.5
56169112500,1999,3.7417,10,6,0,-1,0,0.5,0.5
56169112500,2000,3.7417,11,6,0,0,0,0.2,0.5
56169112500,2001,4.1231,12,7,1,0,0.16667,0.16667,0.5
56169112500,2002,4.1231,13,7,0,-1,0,0.16667,0.5
56169112500,2003,4.1231,14,7,0,0,0,0.16667,0.5
56169112500,2004,5.3852,15,9,2,0,0.28571,0.28571,0.5
56169112500,2005,5.831,16,10,1,-0.5,0.11111,0.42857,0.5
56169112500,2006,6.6332,17,12,2,1,0.2,0.71429,0.5
56169112500,2007,8.2462,18,18,6,2,0.5,1,0.5
56169112500,2008,8.3666,19,20,2,-0.66667,0.11111,1,0.5
56169112500,2009,11.18,20,33,13,5.5,0.65,1.75,0.5
56169112500,2010,13.077,21,39,6,-0.53846,0.18182,1.1667,0.5
56169112500,2011,15.067,22,49,10,0.66667,0.25641,1.45,0.5
56169112500,2012,18.762,23,64,15,0.5,0.30612,0.93939,0.5
56169112500,2013,21.863,24,76,12,-0.2,0.1875,0.94872,0.5
56169112500,2014,25.14,25,92,16,0.33333,0.21053,0.87755,0.5
56169112500,2015,28.213,26,104,12,-0.25,0.13043,0.625,0.5
56173056300,1997,1,26,1,0,0,0,0,0
56173056300,1998,1,27,1,0,0,0,0,0
56173056300,1999,1,28,1,0,0,0,0,0
56173056300,2000,1,29,1,0,0,0,0,0
56173056300,2001,1,30,1,0,0,0,0,0
56173056300,2002,1,31,1,0,0,0,0,0
56173056300,2003,1,32,1,0,0,0,0,0
56173056300,2004,1,33,1,0,0,0,0,0
56173056300,2005,1,34,1,0,0,0,0,0
56173056300,2006,1,35,1,0,0,0,0,0
56173056300,2007,1,36,1,0,0,0,0,0
56173056300,2008,1,37,1,0,0,0,0,0
56173056300,2009,1,38,1,0,0,0,0,0
56173056300,2010,1,39,1,0,0,0,0,0
56173056300,2011,1,40,1,0,0,0,0,0
56173056300,2012,1,41,1,0,0,0,0,0
56173056300,2013,1,42,1,0,0,0,0,0
56173056300,2014,1,43,1,0,0,0,0,0
56173056300,2015,1,44,1,0,0,0,0,0
56186358900,1997,0,0,0,0,0,0,0,0
56186358900,1998,0,1,0,0,0,0,0,0
56186358900,1999,1,2,1,1,0,0,0,0
56186358900,2000,4.1231,3,9,8,7,8,0,0
56186358900,2001,5.831,4,14,5,-0.375,0.55556,0,0
56186358900,2002,12.49,5,34,20,3,1.4286,33,0
56186358900,2003,14.422,6,40,6,-0.7,0.17647,3.4444,0
56186358900,2004,20.445,7,56,16,1.6667,0.4,3,0
56186358900,2005,31.145,8,88,32,1,0.57143,1.5882,0
56186358900,2006,39.472,9,122,34,0.0625,0.38636,2.05,0
56186358900,2007,44.475,10,138,16,-0.52941,0.13115,1.4643,0
56186358900,2008,52.953,11,172,34,1.125,0.24638,0.95455,0
56186358900,2009,65.49,12,207,35,0.029412,0.20349,0.69672,0
56186358900,2010,74.33,13,259,52,0.48571,0.25121,0.87681,0
56186358900,2011,83.331,14,312,53,0.019231,0.20463,0.81395,0
56186358900,2012,94.324,15,387,75,0.41509,0.24038,0.86957,0
56186358900,2013,102.5,16,438,51,-0.32,0.13178,0.69112,0
56186358900,2014,116.07,17,522,84,0.64706,0.19178,0.67308,0
56186358900,2015,127.17,18,634,112,0.33333,0.21456,0.63824,0
56187272800,1997,73.892,9,180,37,-0.15909,0.25874,1.8571,0.95105
56187272800,1998,87.607,10,223,43,0.16216,0.23889,1.2525,0.95105
56187272800,1999,102.73,11,279,56,0.30233,0.25112,0.95105,0.95105
56187272800,2000,114.77,12,325,46,-0.17857,0.16487,0.80556,0.95105
56187272800,2001,135.19,13,407,82,0.78261,0.25231,0.82511,0.95105
56187272800,2002,160.65,14,490,83,0.012195,0.20393,0.75627,0.95105
56187272800,2003,195.83,15,598,108,0.3012,0.22041,0.84,0.95105
56187272800,2004,240.89,16,722,124,0.14815,0.20736,0.77396,0.95105
56187272800,2005,297.25,17,858,136,0.096774,0.18837,0.75102,0.95105
56187272800,2006,355.95,18,1012,154,0.13235,0.17949,0.69231,0.95105
56187272800,2007,426.8,19,1206,194,0.25974,0.1917,0.67036,0.95105
56187272800,2008,529.57,20,1472,266,0.37113,0.22056,0.71562,0.95105
56187272800,2009,631.97,21,1779,307,0.15414,0.20856,0.75791,0.95105
56187272800,2010,735.05,22,2057,278,-0.094463,0.15627,0.70564,0.95105
56187272800,2011,843.28,23,2420,363,0.30576,0.17647,0.64402,0.95105
56187272800,2012,947.76,24,2791,371,0.022039,0.15331,0.56886,0.95105
56187272800,2013,1079.6,25,3239,448,0.20755,0.16052,0.57462,0.95105
56187272800,2014,1214,26,3698,459,0.024554,0.14171,0.5281,0.95105
56187272800,2015,1332.9,27,4089,391,-0.14815,0.10573,0.46507,0.95105
