institution,year,rank,score
60028238,2008,2514,4.322
60028238,2012,3232,1.579
60028238,2013,3342,1.579
60028238,2014,2592,12.016
60028238,2015,2668,12.016
60028238,2016,2742,12.016
60028238,2017,2122,21.188
60028238,2018,2137,23.113
60028238,2019,2221,21.871
60028238,2020,1877,34.915
60028244,1995,1111,3.121
60028244,1996,1231,6.610
60028244,1997,1365,7.774
60028244,1998,1288,12.915
60028244,1999,1345,12.915
60028244,2000,1314,15.234
60028244,2001,1357,12.475
60028244,2002,1368,12.465
60028244,2003,1604,8.917
60028244,2004,1664,9.986
60028244,2005,2106,4.546
60028244,2006,2246,4.929
60028244,2007,2432,3.775
60028244,2008,1607,16.767
60028244,2009,1716,15.698
60028244,2010,1225,40.054
60028244,2011,1214,45.805
60028244,2012,1271,47.907
60028244,2013,1584,33.322
60028244,2014,1651,33.322
60028244,2015,2233,17.935
60028244,2016,2014,24.239
60028244,2017,1909,28.229
60028244,2018,1555,47.058
60028244,2019,1498,52.223
60028244,2020,1564,50.673
60028247,2007,2173,6.867
60028247,2008,2327,6.867
60028247,2009,2432,6.867
60028247,2010,2555,6.867
60028247,2011,2660,6.867
60028263,1996,935,15.599
60028263,1997,1059,15.599
60028263,1998,947,24.119
60028263,1999,978,24.917
60028263,2000,878,32.844
60028263,2001,1182,17.245
60028263,2002,870,34.640
60028263,2003,925,33.249
60028263,2004,727,58.067
60028263,2005,636,77.746
60028263,2006,559,111.688
60028263,2007,622,104.365
60028263,2008,685,97.236
60028263,2009,759,92.695
60028263,2010,883,78.570
60028263,2011,900,82.818
60028263,2012,908,93.892
60028263,2013,882,108.038
60028263,2014,818,136.915
60028263,2015,816,143.876
60028263,2016,825,145.051
60028263,2017,851,141.780
60028263,2018,794,165.338
60028263,2019,887,138.826
60028263,2020,977,123.395
60028265,2002,2188,0.592
60028265,2003,1681,7.721
60028265,2004,1754,7.721
60028265,2005,1809,7.721
60028265,2006,1397,18.263
60028265,2007,1230,28.015
60028265,2008,1111,39.197
60028265,2009,851,74.322
60028265,2010,759,101.914
60028265,2011,797,108.631
60028265,2012,732,143.305
60028265,2013,759,146.213
60028265,2014,734,160.700
60028265,2015,685,198.207
60028265,2016,671,211.411
60028265,2017,685,211.332
60028265,2018,676,217.002
60028265,2019,645,232.034
60028265,2020,577,298.352
60028269,1994,423,20.044
60028269,1995,531,28.564
60028269,1996,649,28.564
60028269,1997,777,28.564
60028269,1998,751,37.084
60028269,1999,944,25.560
60028269,2000,1151,17.040
60028269,2001,1189,17.040
60028269,2002,984,27.154
60028269,2003,724,52.830
60028269,2004,772,51.507
60028269,2005,657,73.687
60028269,2006,668,84.229
60028269,2007,690,87.849
60028269,2008,896,60.687
60028269,2009,940,60.515
60028269,2010,1154,45.233
60028269,2011,1280,41.555
60028269,2012,1362,41.557
60028269,2013,1310,48.669
60028269,2014,1475,41.644
60028269,2015,1451,47.618
60028269,2016,1387,54.499
60028269,2017,1427,52.947
60028269,2018,1082,95.944
60028269,2019,1053,103.332
60028269,2020,901,140.013
60028275,2007,2789,0.672
60028275,2008,2920,0.672
60028275,2009,2800,1.902
60028275,2010,1905,14.023
60028275,2011,1989,14.869
60028275,2012,2136,14.197
60028275,2013,2035,17.761
60028275,2014,1970,20.939
60028275,2015,2323,15.614
60028275,2016,2360,16.595
60028275,2017,2351,18.098
60028275,2018,1698,39.035
60028275,2019,1671,41.844
60028275,2020,1847,35.892
60028284,2002,2116,1.001
60028284,2003,2190,1.001
60028284,2004,2341,1.001
60028284,2005,2469,1.001
60028284,2006,1580,12.100
60028284,2007,1470,18.366
60028284,2008,1554,18.366
60028284,2009,1563,20.779
60028284,2010,1547,23.413
60028284,2011,2208,12.314
60028284,2012,2151,14.024
60028284,2013,2024,18.093
60028284,2014,1622,34.460
60028284,2015,1383,51.495
60028284,2016,1435,51.495
60028284,2017,1588,42.518
60028284,2018,1375,59.803
60028284,2019,1299,69.981
60028284,2020,1574,50.312
60028300,2004,2148,2.221
60028300,2005,2250,2.221
60028300,2006,2413,2.221
60028300,2007,2419,3.999
60028300,2008,2538,3.999
60028300,2009,2811,1.778
60028300,2010,2331,7.403
60028300,2011,2441,7.403
60028300,2012,2505,8.211
60028300,2013,1843,22.576
60028300,2014,1717,30.369
60028300,2015,1895,26.156
60028300,2016,1867,28.842
60028300,2017,1844,31.447
60028300,2018,1773,36.237
60028300,2019,1867,33.609
60028300,2020,1554,51.669
60028323,2009,1731,15.185
60028323,2010,1363,31.650
60028323,2011,1455,31.650
60028323,2012,1546,31.650
60028323,2013,1629,31.650
60028323,2014,2220,16.465
60028323,2015,3339,4.506
60028323,2016,1859,29.471
60028323,2017,1597,41.655
60028323,2018,1550,47.256
60028323,2019,1398,60.366
60028323,2020,1496,55.860
60028325,2015,2533,12.872
60028325,2016,2607,12.872
60028325,2017,2678,12.872
60028325,2018,2763,12.872
60028325,2019,2084,25.982
60028325,2020,2940,13.110
60028332,2016,3226,6.576
60028332,2017,3241,6.576
60028332,2018,3260,6.576
60028332,2019,3281,6.576
60028332,2020,3283,7.832
60028333,1994,260,44.670
60028333,1995,223,110.848
60028333,1996,186,215.949
60028333,1997,173,324.796
60028333,1998,173,414.041
60028333,1999,152,514.485
60028333,2000,145,543.554
60028333,2001,138,542.009
60028333,2002,159,465.250
60028333,2003,152,500.485
60028333,2004,170,455.744
60028333,2005,180,475.537
60028333,2006,176,527.802
60028333,2007,173,595.354
60028333,2008,191,566.984
60028333,2009,198,597.126
60028333,2010,175,770.084
60028333,2011,166,872.835
60028333,2012,150,1070.096
60028333,2013,128,1318.287
60028333,2014,111,1607.466
60028333,2015,102,1789.656
60028333,2016,100,1877.246
60028333,2017,100,1886.892
60028333,2018,95,1960.730
60028333,2019,103,1808.084
60028333,2020,91,1973.186
60028349,2003,1765,7.129
60028349,2004,1888,7.129
60028349,2005,1324,18.219
60028349,2006,1398,18.219
60028349,2007,1221,28.291
60028349,2008,1058,43.716
60028349,2009,983,55.613
60028349,2010,1077,51.421
60028349,2011,1151,51.421
60028349,2012,1369,41.349
60028349,2013,1588,33.214
60028349,2014,1649,33.369
60028349,2015,1888,26.471
60028349,2016,1941,26.471
60028349,2017,1614,40.613
60028349,2018,2010,26.194
60028349,2019,2622,14.142
60028349,2020,2691,15.620
60028351,2011,2704,6.864
60028351,2012,2814,6.864
60028351,2013,2930,6.864
60028351,2014,3057,6.864
60028351,2015,3070,6.864
60028351,2017,2765,12.184
60028351,2018,2833,12.184
60028351,2019,2970,12.184
60028351,2020,3055,12.184
60028355,1994,339,31.198
60028355,1995,514,31.198
60028355,1996,553,39.718
60028355,1997,646,39.718
60028355,1998,731,39.718
60028355,1999,987,24.119
60028355,2000,723,47.953
60028355,2001,645,59.181
60028355,2002,639,59.181
60028355,2003,616,70.565
60028355,2004,749,54.966
60028355,2005,1051,31.132
60028355,2006,728,72.384
60028355,2007,655,94.629
60028355,2008,621,114.726
60028355,2009,506,178.784
60028355,2010,440,248.558
60028355,2011,473,247.216
60028355,2012,558,224.971
60028355,2013,558,245.280
60028355,2014,532,278.381
60028355,2015,540,277.621
60028355,2016,619,238.284
60028355,2017,430,431.577
60028355,2018,416,460.925
60028355,2019,420,463.117
60028355,2020,452,432.674
60028356,2000,2054,0.579
60028356,2001,2132,0.579
60028356,2002,2189,0.579
60028356,2003,2265,0.579
60028356,2004,2416,0.579
60028356,2005,2109,4.451
60028356,2006,2266,4.451
60028356,2007,2399,4.451
60028356,2008,2504,4.451
60028356,2009,2565,6.129
60028356,2010,2952,1.678
60028356,2011,3054,1.678
60028356,2012,3179,1.678
60028356,2013,3283,1.678
60028356,2016,3226,6.576
60028356,2017,3241,6.576
60028356,2018,3260,6.576
60028356,2019,3281,6.576
60028356,2020,3352,6.576
60028378,1994,124,98.823
60028378,1995,116,219.830
60028378,1996,147,272.806
60028378,1997,164,350.587
60028378,1998,162,450.918
60028378,1999,181,428.094
60028378,2000,206,385.174
60028378,2001,182,430.692
60028378,2002,183,415.768
60028378,2003,143,524.313
60028378,2004,139,554.396
60028378,2005,120,682.218
60028378,2006,111,762.232
60028378,2007,102,896.704
60028378,2008,110,891.289
60028378,2009,85,1205.610
60028378,2010,83,1397.184
60028378,2011,85,1444.098
60028378,2012,83,1671.153
60028378,2013,77,1979.236
60028378,2014,86,1903.365
60028378,2015,83,2063.984
60028378,2016,77,2236.531
60028378,2017,70,2378.136
60028378,2018,70,2366.546
60028378,2019,76,2269.460
60028378,2020,82,2156.812
60028381,2009,2302,7.025
60028381,2010,2405,7.025
60028381,2011,2515,7.025
60028381,2012,1724,24.571
60028381,2013,1796,24.571
60028381,2014,2153,17.546
60028381,2015,2259,17.546
60028381,2016,2320,17.546
60028385,1995,925,8.520
60028385,1996,1095,8.520
60028385,1997,1242,8.520
60028385,1998,1382,8.520
60028385,1999,1445,8.520
60028385,2001,1658,7.189
60028385,2002,1715,7.189
60028385,2003,1206,18.617
60028385,2004,1260,18.617
60028385,2005,1143,25.557
60028385,2006,1389,18.368
60028385,2007,1282,25.235
60028385,2008,1485,20.841
60028385,2009,1557,20.841
60028385,2010,1923,13.901
60028385,2011,1731,20.765
60028385,2012,2170,13.898
60028385,2013,2925,6.864
60028385,2014,2378,13.762
60028385,2015,2449,13.762
60028385,2016,1980,25.287
60028385,2017,2008,25.287
60028385,2018,2042,25.287
60028385,2019,2401,18.389
60028385,2020,1672,44.404
60028389,2020,4025,2.386
60028419,1994,648,8.520
60028419,1995,925,8.520
60028419,1996,701,25.213
60028419,1997,829,25.213
60028419,1998,744,38.178
60028419,1999,657,54.793
60028419,2000,665,54.793
60028419,2001,770,42.169
60028419,2002,721,49.450
60028419,2003,731,52.494
60028419,2004,911,37.214
60028419,2005,761,58.033
60028419,2006,794,61.161
60028419,2007,692,87.669
60028419,2008,705,92.975
60028419,2009,766,91.129
60028419,2010,786,97.283
60028419,2011,871,90.086
60028419,2012,888,97.800
60028419,2013,875,108.591
60028419,2014,764,151.343
60028419,2015,851,131.184
60028419,2016,713,189.216
60028419,2017,714,194.824
60028419,2018,714,200.422
60028419,2019,765,176.194
60028419,2020,642,248.162
60028422,2005,1631,11.090
60028422,2006,1707,11.090
60028422,2007,1781,11.090
60028422,2008,1909,11.090
60028422,2009,2001,11.090
60028426,2010,2958,1.580
60028426,2011,2396,8.444
60028426,2012,2375,11.691
60028426,2013,2475,11.691
60028426,2014,2600,11.691
60028426,2015,2301,16.925
60028426,2016,2358,16.637
60028426,2017,1512,46.983
60028426,2018,1349,63.120
60028426,2019,1355,64.164
60028426,2020,1395,63.839
60028442,1994,648,8.520
60028442,1995,352,56.333
60028442,1996,410,72.948
60028442,1997,465,81.468
60028442,1998,528,81.468
60028442,1999,574,72.948
60028442,2000,994,25.135
60028442,2001,1597,8.520
60028442,2003,1448,11.428
60028442,2004,1521,11.428
60028442,2005,914,39.791
60028442,2006,977,41.329
60028442,2007,1024,41.329
60028442,2008,942,55.246
60028442,2009,747,94.225
60028442,2010,734,108.182
60028442,2011,778,113.508
60028442,2012,712,151.240
60028442,2013,726,155.438
60028442,2014,871,123.357
60028442,2015,946,107.537
60028442,2016,914,120.401
60028442,2017,886,132.194
60028442,2018,840,149.050
60028442,2019,667,224.027
60028442,2020,677,228.553
60028458,1994,330,32.214
60028458,1995,461,35.679
60028458,1996,495,49.219
60028458,1997,542,57.739
60028458,1998,542,75.972
60028458,1999,559,78.907
60028458,2000,542,85.826
60028458,2001,544,83.273
60028458,2002,538,84.867
60028458,2003,585,76.214
60028458,2004,592,81.075
60028458,2005,447,147.480
60028458,2006,445,167.582
60028458,2007,434,184.936
60028458,2008,400,233.728
60028458,2009,415,250.035
60028458,2010,480,216.090
60028458,2011,498,223.900
60028458,2012,559,224.893
60028458,2013,515,271.862
60028458,2014,479,322.255
60028458,2015,447,370.025
60028458,2016,442,394.801
60028458,2017,439,418.026
60028458,2018,495,359.848
60028458,2019,538,328.623
60028458,2020,629,258.733
60028469,2004,1800,7.197
60028469,2005,1853,7.197
60028469,2006,1974,7.197
60028469,2007,2038,7.197
60028469,2008,2172,7.197
60028469,2013,2407,12.410
60028469,2014,2499,12.410
60028469,2015,2580,12.410
60028469,2016,2655,12.410
60028469,2017,2729,12.410
60028488,2007,1887,10.072
60028488,2008,2016,10.072
60028488,2009,2099,10.072
60028488,2010,2185,10.072
60028488,2011,2320,10.072
60028488,2013,2622,7.073
60028488,2014,2728,7.073
60028488,2015,2814,7.073
60028488,2016,2890,7.073
60028488,2017,2966,7.073
60028493,1996,854,16.615
60028493,1997,974,16.615
60028493,1998,1087,16.615
60028493,1999,1148,16.615
60028493,2000,1177,16.615
60028498,2006,1841,9.702
60028498,2007,1932,9.702
60028498,2008,2063,9.702
60028498,2009,2144,9.702
60028498,2010,2219,9.702
60028498,2019,2656,14.047
60028498,2020,2131,26.603
60028502,1998,1382,8.520
60028502,1999,1445,8.520
60028502,2000,1081,20.437
60028502,2001,1104,20.437
60028502,2002,1117,20.437
60028502,2003,1432,11.917
60028502,2004,1470,11.917
60028502,2008,1748,13.170
60028502,2009,1577,20.195
60028502,2010,1457,27.093
60028502,2011,1549,27.093
60028502,2012,1511,33.961
60028502,2013,1326,47.554
60028502,2014,1212,61.223
60028502,2015,1148,74.637
60028502,2016,1079,87.789
60028502,2017,1053,95.063
60028502,2018,1090,94.802
60028502,2019,1212,80.137
60028502,2020,1440,59.825
60028510,2001,1658,7.189
60028510,2002,1715,7.189
60028510,2003,1736,7.189
60028510,2004,1380,14.386
60028510,2005,933,38.193
60028510,2006,1117,31.004
60028510,2007,745,75.913
60028510,2008,687,96.117
60028510,2009,674,111.547
60028510,2010,725,111.103
60028510,2011,740,124.831
60028510,2012,975,80.817
60028510,2013,1111,67.842
60028510,2014,1214,60.899
60028510,2015,1176,71.012
60028510,2016,1061,90.968
60028510,2017,967,112.679
60028510,2018,947,119.837
60028510,2019,955,122.588
60028510,2020,936,130.344
60028527,2016,3226,6.576
60028527,2017,3241,6.576
60028527,2018,3260,6.576
60028527,2019,3281,6.576
60028527,2020,3352,6.576
60028551,1996,1095,8.520
60028551,1997,1242,8.520
60028551,1998,1382,8.520
60028551,1999,1445,8.520
60028551,2000,1485,8.520
60028553,2016,2469,13.745
60028553,2017,2553,13.745
60028553,2018,2620,13.745
60028553,2019,2749,13.745
60028553,2020,2849,13.745
60028583,2003,1448,11.428
60028583,2004,1521,11.428
60028583,2005,1549,11.428
60028583,2006,1631,11.428
60028583,2007,1709,11.428
60028583,2008,2910,0.730
60028583,2009,3025,0.730
60028583,2010,3163,0.730
60028583,2011,3273,0.730
60028583,2012,3426,0.730
60028583,2014,2535,12.052
60028583,2015,2620,12.052
60028583,2016,2693,12.052
60028583,2017,2772,12.052
60028583,2018,2852,12.052
60028590,1994,264,43.078
60028590,1995,204,120.216
60028590,1996,254,149.778
60028590,1997,251,209.562
60028590,1998,260,267.761
60028590,1999,279,258.763
60028590,2000,302,233.540
60028590,2001,270,273.079
60028590,2002,296,238.273
60028590,2003,364,182.285
60028590,2004,402,160.644
60028590,2005,476,134.117
60028590,2006,658,86.812
60028590,2007,717,82.555
60028590,2008,585,125.913
60028590,2009,604,134.815
60028590,2010,565,170.470
60028590,2011,599,174.880
60028590,2012,571,219.096
60028590,2013,601,217.745
60028590,2014,646,205.328
60028590,2015,762,162.535
60028590,2016,698,195.732
60028590,2017,777,167.666
60028590,2018,869,137.231
60028590,2019,758,179.680
60028590,2020,776,183.125
60028599,1994,277,41.209
60028599,1995,300,74.167
60028599,1996,302,120.281
60028599,1997,330,139.994
60028599,1998,351,166.690
60028599,1999,407,139.414
60028599,2000,438,128.551
60028599,2001,497,100.436
60028599,2002,537,85.364
60028599,2003,601,72.970
60028599,2004,475,121.131
60028599,2005,418,157.873
60028599,2006,467,155.481
60028599,2007,491,158.379
60028599,2008,529,149.464
60028599,2009,648,119.453
60028599,2010,713,115.370
60028599,2011,645,156.020
60028599,2012,671,167.171
60028599,2013,644,195.275
60028599,2014,674,186.870
60028599,2015,767,162.026
60028599,2016,878,129.300
60028599,2017,854,141.513
60028599,2018,810,160.129
60028599,2019,816,159.392
60028599,2020,808,167.416
60028601,1994,873,1.529
60028601,1995,1185,1.529
60028601,1996,1433,1.529
60028601,1997,1604,1.529
60028601,1998,1776,1.529
60028611,1994,767,4.551
60028611,1995,1021,6.936
60028611,1996,1094,8.529
60028611,1997,1194,10.711
60028611,1998,1310,11.506
60028611,1999,1597,6.955
60028611,2000,1690,4.570
60028611,2001,1822,2.977
60028611,2002,2157,0.795
60028611,2004,2195,1.787
60028611,2005,2300,1.787
60028611,2006,2457,1.787
60028611,2007,1663,12.131
60028611,2008,1799,12.131
60028611,2009,2064,10.344
60028611,2010,2174,10.344
60028611,2011,2223,11.975
60028611,2012,3035,3.257
60028611,2013,3140,3.257
60028611,2014,3280,3.257
60028611,2015,2393,14.059
60028611,2016,2652,12.428
60028611,2017,2837,10.802
60028611,2018,2051,25.187
60028611,2019,2063,26.531
60028611,2020,2687,15.729
60028619,2012,2739,6.868
60028619,2013,2855,6.868
60028619,2014,2994,6.868
60028619,2015,1881,26.537
60028619,2016,1938,26.537
60028619,2017,2244,19.669
60028619,2018,2282,19.669
60028619,2019,2335,19.669
60028628,1994,349,29.925
60028628,1995,361,55.193
60028628,1996,413,72.233
60028628,1997,352,127.461
60028628,1998,324,186.251
60028628,1999,335,196.380
60028628,2000,331,206.810
60028628,2001,322,214.022
60028628,2002,337,192.926
60028628,2003,388,159.778
60028628,2004,432,142.164
60028628,2005,462,142.073
60028628,2006,405,189.036
60028628,2007,405,206.578
60028628,2008,357,272.848
60028628,2009,277,423.545
60028628,2010,262,500.521
60028628,2011,273,522.918
60028628,2012,254,625.001
60028628,2013,248,704.275
60028628,2014,268,686.369
60028628,2015,223,853.813
60028628,2016,201,1001.120
60028628,2017,179,1107.613
60028628,2018,166,1191.260
60028628,2019,154,1245.640
60028628,2020,165,1265.440
60028629,1994,190,63.660
60028629,1995,154,164.093
60028629,1996,156,248.476
60028629,1997,169,329.528
60028629,1998,170,427.628
60028629,1999,169,458.218
60028629,2000,176,452.798
60028629,2001,195,404.364
60028629,2002,195,396.032
60028629,2003,218,351.152
60028629,2004,227,348.231
60028629,2005,257,327.061
60028629,2006,237,391.425
60028629,2007,224,462.246
60028629,2008,184,593.913
60028629,2009,184,664.360
60028629,2010,192,696.477
60028629,2011,201,731.788
60028629,2012,220,740.329
60028629,2013,233,744.714
60028629,2014,266,692.930
60028629,2015,260,729.515
60028629,2016,214,934.633
60028629,2017,225,931.657
60028629,2018,225,934.423
60028629,2019,205,1000.455
60028629,2020,213,956.474
60028644,2003,2236,0.737
60028644,2004,2386,0.737
60028644,2005,2228,2.603
60028644,2006,2388,2.603
60028644,2007,2520,2.603
60028644,2008,2107,8.900
60028644,2009,2179,8.900
60028644,2010,2338,7.034
60028644,2011,2447,7.034
60028644,2012,2542,7.034
60028644,2018,3950,1.534
60028644,2019,4078,1.534
60028644,2020,4222,1.534
60028664,2000,1368,11.917
60028664,2001,1374,11.917
60028664,2002,1379,11.917
60028664,2003,1412,11.917
60028664,2004,1450,11.917
60028664,2008,2454,6.323
60028664,2009,1518,21.508
60028664,2010,1615,21.508
60028664,2011,1691,21.508
60028664,2012,1811,21.508
60028664,2013,2174,15.185
60028664,2016,3226,6.576
60028664,2017,2946,7.314
60028664,2018,2750,12.915
60028664,2019,2050,26.889
60028664,2020,1968,31.900
60028707,1996,1512,1.164
60028707,1997,934,17.779
60028707,1998,997,20.106
60028707,1999,1051,20.106
60028707,2000,1096,20.106
60028707,2001,1140,18.942
60028707,2002,1335,14.131
60028707,2003,1371,13.633
60028707,2004,1192,21.392
60028707,2005,920,39.422
60028707,2006,834,55.605
60028707,2007,989,43.801
60028707,2008,1076,41.972
60028707,2009,1241,34.213
60028707,2010,1284,36.294
60028707,2011,1200,47.472
60028707,2012,1274,47.472
60028707,2013,1258,52.968
60028707,2014,1299,52.968
60028707,2015,1589,38.770
60028707,2016,1863,29.304
60028707,2017,1628,39.839
60028707,2018,1703,38.995
60028707,2019,1486,53.042
60028707,2020,1555,51.398
60028711,1996,1535,0.973
60028711,1997,1702,0.973
60028711,1998,1874,0.973
60028711,1999,1688,4.287
60028711,2000,1724,4.287
60028711,2001,1804,3.314
60028711,2002,1825,4.169
60028711,2003,1822,6.631
60028711,2004,2065,3.317
60028711,2005,1810,7.701
60028711,2006,1923,7.701
60028711,2007,1975,8.860
60028711,2008,2095,9.283
60028711,2009,2131,10.009
60028711,2010,1544,23.503
60028711,2011,1614,24.349
60028711,2012,1742,23.867
60028711,2013,1580,33.604
60028711,2014,1158,66.132
60028711,2015,1330,56.626
60028711,2016,1002,101.041
60028711,2017,1023,99.509
60028711,2018,1100,93.077
60028711,2019,1210,80.288
60028711,2020,1306,72.760
60028717,1994,59,250.058
60028717,1995,71,433.287
60028717,1996,70,673.717
60028717,1997,73,903.169
60028717,1998,71,1139.575
60028717,1999,66,1243.500
60028717,2000,61,1351.352
60028717,2001,57,1310.846
60028717,2002,52,1360.061
60028717,2003,48,1403.831
60028717,2004,54,1303.736
60028717,2005,62,1239.001
60028717,2006,60,1415.452
60028717,2007,59,1562.601
60028717,2008,57,1658.490
60028717,2009,53,1860.624
60028717,2010,49,2167.320
60028717,2011,50,2391.506
60028717,2012,47,2776.010
60028717,2013,43,3230.017
60028717,2014,46,3322.736
60028717,2015,44,3495.822
60028717,2016,40,3718.515
60028717,2017,40,3623.221
60028717,2018,39,3617.584
60028717,2019,38,3722.771
60028717,2020,39,3671.132
60028720,2009,2990,0.984
60028720,2010,3114,0.984
60028720,2011,3224,0.984
60028720,2012,3353,0.984
60028720,2013,3137,3.264
60028720,2014,3379,2.280
60028720,2015,3485,2.280
60028720,2016,3571,2.280
60028720,2017,3671,2.280
60028728,1997,1702,0.973
60028728,1998,1874,0.973
60028728,1999,1938,0.973
60028728,2000,1994,0.973
60028728,2001,2061,0.973
60028728,2003,1820,6.683
60028728,2004,1751,7.873
60028728,2005,1806,7.873
60028728,2006,1915,7.873
60028728,2007,2017,7.873
60028728,2008,2815,1.190
60028728,2010,3004,1.413
60028728,2011,3132,1.413
60028728,2012,3275,1.413
60028728,2013,3407,1.413
60028728,2014,3562,1.413
60028739,2003,1448,11.428
60028739,2004,1521,11.428
60028739,2005,1549,11.428
60028739,2006,1631,11.428
60028739,2007,1709,11.428
60028739,2010,1979,13.481
60028739,2011,1526,27.719
60028739,2012,1633,27.719
60028739,2013,1717,27.719
60028739,2014,1780,27.719
60028739,2015,2354,14.238
60028739,2017,3638,2.640
60028739,2018,2956,10.607
60028739,2019,2485,17.765
60028739,2020,1815,37.149
60028765,2005,2219,2.714
60028765,2006,2368,2.714
60028765,2007,2506,2.714
60028765,2008,2629,2.714
60028765,2009,2730,2.714
60028765,2014,3158,5.540
60028765,2015,3283,5.540
60028765,2016,3358,5.540
60028765,2017,3465,5.540
60028765,2018,3555,5.540
60028768,1996,854,16.615
60028768,1997,974,16.615
60028768,1998,1087,16.615
60028768,1999,1148,16.615
60028768,2000,1177,16.615
60028768,2001,1658,7.189
60028768,2002,1715,7.189
60028768,2003,1736,7.189
60028768,2004,1857,7.189
60028768,2005,1905,7.189
60028785,2017,3352,6.092
60028785,2018,3360,6.092
60028785,2019,3370,6.092
60028785,2020,3440,6.092
60028787,1997,974,16.615
60028787,1998,885,27.128
60028787,1999,809,36.115
60028787,2000,780,41.560
60028787,2001,688,52.670
60028787,2002,809,39.417
60028787,2003,825,41.230
60028787,2004,821,45.029
60028787,2005,704,65.951
60028787,2006,811,57.595
60028787,2007,869,57.424
60028787,2008,795,74.741
60028787,2009,786,86.000
60028787,2010,762,101.485
60028787,2011,665,149.181
60028787,2012,667,171.511
60028787,2013,690,173.058
60028787,2014,661,198.171
60028787,2015,707,189.439
60028787,2016,735,178.523
60028787,2017,709,196.640
60028787,2018,753,183.705
60028787,2019,870,143.308
60028787,2020,844,155.774
60028794,1994,873,1.529
60028794,1995,1185,1.529
60028794,1996,1433,1.529
60028794,1997,1604,1.529
60028794,1998,1776,1.529
60028794,2002,1923,2.650
60028794,2003,1978,2.650
60028794,2004,2117,2.650
60028794,2005,2226,2.650
60028794,2006,2382,2.650
60028806,1996,1470,1.387
60028806,1997,1522,2.839
60028806,1998,1686,2.839
60028806,1999,1382,10.662
60028806,2000,1115,18.725
60028806,2001,1177,17.338
60028806,2002,1247,15.886
60028806,2003,1287,15.886
60028806,2004,1356,14.662
60028806,2005,2050,6.599
60028806,2006,1545,13.448
60028806,2007,1202,29.701
60028806,2008,1096,40.978
60028806,2009,996,54.623
60028806,2010,1044,54.623
60028806,2011,948,76.250
60028806,2012,1136,59.997
60028806,2013,1219,55.793
60028806,2014,1286,54.329
60028806,2015,1348,54.329
60028806,2016,1959,25.853
60028806,2017,1979,25.853
60028806,2018,1942,28.967
60028806,2019,2445,18.021
60028806,2020,2310,21.847
60028812,2000,1876,1.819
60028812,2001,1930,1.819
60028812,2002,1989,1.819
60028812,2003,2047,1.819
60028812,2004,1704,9.016
60028812,2005,1853,7.197
60028812,2006,1974,7.197
60028812,2007,2038,7.197
60028812,2008,2172,7.197
60028813,2017,3352,6.092
60028813,2018,3360,6.092
60028813,2019,3370,6.092
60028813,2020,3440,6.092
60028830,1995,1221,1.387
60028830,1996,1470,1.387
60028830,1997,1642,1.387
60028830,1998,1818,1.387
60028830,1999,1889,1.387
60028843,2006,2312,3.385
60028843,2007,2456,3.385
60028843,2008,2580,3.385
60028843,2009,2605,5.128
60028843,2010,2251,9.065
60028843,2011,1779,19.913
60028843,2012,1809,21.539
60028843,2013,1570,33.838
60028843,2014,1331,51.065
60028843,2015,1205,68.323
60028843,2016,1378,54.809
60028843,2017,1124,85.048
60028843,2018,1252,72.749
60028843,2019,1271,73.280
60028843,2020,1339,69.203
60028844,1995,685,16.615
60028844,1996,402,74.980
60028844,1997,428,91.595
60028844,1998,459,107.194
60028844,1999,394,146.912
60028844,2000,415,142.214
60028844,2001,491,103.597
60028844,2002,496,97.096
60028844,2003,493,104.309
60028844,2004,629,71.788
60028844,2005,589,91.627
60028844,2006,678,82.421
60028844,2007,662,92.723
60028844,2008,715,90.115
60028844,2009,682,110.000
60028844,2010,801,94.709
60028844,2011,822,101.765
60028844,2012,883,98.895
60028844,2013,926,98.381
60028844,2014,1122,71.299
60028844,2015,845,133.510
60028844,2016,903,122.488
60028844,2017,890,131.268
60028844,2018,924,124.829
60028844,2019,944,124.829
60028844,2020,1397,63.624
60028849,1994,805,3.390
60028849,1995,1103,3.390
60028849,1996,1332,3.390
60028849,1997,1145,14.591
60028849,1998,1266,14.591
60028849,1999,801,36.761
60028849,2000,645,58.007
60028849,2001,655,58.007
60028849,2002,742,46.806
60028849,2003,717,53.935
60028849,2004,732,57.676
60028849,2005,837,47.700
60028849,2006,791,61.355
60028849,2007,841,61.355
60028849,2008,949,54.226
60028849,2009,1267,33.033
60028849,2010,1168,44.318
60028849,2011,884,86.832
60028849,2012,831,111.246
60028849,2013,778,138.009
60028849,2014,735,160.298
60028849,2015,802,147.256
60028849,2016,783,162.213
60028849,2017,749,175.900
60028849,2018,710,201.493
60028849,2019,781,171.096
60028849,2020,713,211.807
60028868,1994,211,55.317
60028868,1995,344,57.883
60028868,1996,345,94.604
60028868,1997,349,129.452
60028868,1998,398,129.452
60028868,1999,435,123.185
60028868,2000,368,173.199
60028868,2001,409,145.678
60028868,2002,420,138.096
60028868,2003,367,176.769
60028868,2004,397,163.734
60028868,2005,490,127.794
60028868,2006,468,154.266
60028868,2007,495,156.841
60028868,2008,532,148.376
60028868,2009,550,157.842
60028868,2010,469,223.312
60028868,2011,500,219.275
60028868,2012,425,311.317
60028868,2013,420,350.639
60028868,2014,429,372.406
60028868,2015,474,340.448
